id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label
272,66,35,6,10,7,27,7,9,7,10,6,27,7,27,6,27,6,27,7,27,6,10,7,27,6,27,7,9,7,10,7,10,7,9,8,9,7,27,6,10,7,26,7,11,6,10,7,26,7,10,7,10,6,28,6,27,6,10,7,27,6,27,7,10,6,27,7,26,7,11,6,26,6,27,7,27,7,10,6,28,6,10,6,10,7,10,7,10,6,11,6,10,7,27,7,9,7,27,6,7
273,66,34,7,10,7,26,7,10,7,9,7,27,7,26,8,25,7,27,7,26,7,10,7,26,7,26,8,9,7,10,7,10,6,10,7,10,7,26,8,9,7,26,7,10,7,10,7,26,7,10,7,9,8,26,7,26,7,10,7,26,7,26,8,9,7,26,7,27,7,9,7,27,7,26,7,27,6,10,7,27,7,9,7,10,7,10,7,9,7,10,7,10,7,26,7,10,7,26,7,7
274,65,35,7,10,7,26,7,10,7,9,7,27,7,26,7,26,8,26,7,26,7,10,7,26,7,26,7,10,7,10,7,9,8,9,7,10,7,26,7,10,7,26,8,9,7,10,7,26,7,10,7,9,7,27,7,26,7,10,7,26,7,26,8,9,8,25,7,27,7,9,7,27,7,26,8,25,7,10,8,25,7,10,7,10,7,10,7,9,7,10,7,10,7,26,7,10,7,26,7,7
275,66,35,7,26,7,10,7,9,8,9,7,26,8,26,7,26,7,26,8,26,7,9,8,26,7,26,7,9,8,10,7,9,8,9,7,9,8,26,7,10,7,26,7,10,7,9,8,26,7,9,7,10,7,26,7,27,7,9,7,27,7,26,7,10,7,26,7,26,7,10,7,26,8,26,7,26,7,10,7,26,8,9,7,10,7,9,7,10,7,10,7,9,8,26,7,9,8,26,7,7
276,66,34,8,26,7,10,7,9,8,9,7,26,8,26,7,26,7,26,7,26,8,9,7,26,8,26,7,10,7,9,7,10,8,9,7,9,7,27,7,9,8,26,7,10,7,9,7,27,7,9,7,10,7,26,7,27,7,9,8,26,7,26,7,10,7,26,7,26,8,9,7,26,7,27,7,26,8,9,7,26,7,10,7,10,7,9,7,9,8,10,7,9,7,27,7,9,7,27,7,7
277,66,34,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,9,8,8,9,7,10,7,9,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,7
278,65,34,8,9,8,25,8,9,8,9,7,26,8,25,9,25,8,25,8,25,8,9,8,25,9,25,8,8,9,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,7
279,66,34,8,25,9,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,9,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,26,8,8,8,26,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,7
280,66,34,8,25,9,8,8,9,8,8,9,25,8,25,8,26,7,26,8,25,8,9,9,24,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,26,8,8,8,26,8,8,8,9,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,7
281,67,33,8,9,8,25,8,9,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,25,8,8,9,25,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,7
282,66,34,8,9,8,25,8,9,8,8,9,25,8,25,9,24,9,25,8,25,8,9,9,24,9,25,8,8,8,9,8,9,8,8,8,9,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,26,8,25,8,9,8,25,8,25,8,26,8,8,8,26,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,7
283,67,33,8,26,8,8,8,9,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,9,24,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,7
284,67,33,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,9,25,8,25,8,9,8,25,8,25,9,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,7
285,67,34,8,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,7
286,66,34,8,8,8,26,8,8,8,9,8,25,9,25,8,25,8,25,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,7
287,66,34,8,25,9,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,25,8,8,9,25,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,7
288,66,33,8,26,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,9,8,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,9,8,8,25,9,7
289,66,34,8,9,8,26,7,9,8,8,9,25,8,26,7,26,8,25,8,26,7,9,8,26,7,26,8,8,8,9,8,9,8,8,8,9,8,26,7,9,8,26,7,9,8,9,8,26,7,9,8,8,9,25,8,26,7,9,8,26,7,26,8,8,8,26,8,25,8,9,8,25,8,26,7,26,8,8,8,26,8,8,8,9,8,9,8,8,8,9,8,9,8,26,7,9,8,26,7,7
290,66,34,8,9,8,25,8,9,8,8,9,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,26,8,8,8,26,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,7
291,67,34,8,25,8,9,8,8,9,8,8,25,9,25,8,25,8,25,9,25,8,8,9,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,26,8,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,9,25,8,7
292,66,34,8,25,8,9,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,26,7,9,8,8,9,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,9,25,8,25,8,25,9,8,8,25,9,8,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,7
293,67,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,9,7
294,66,33,9,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,8,9,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,9,25,8,7
295,66,34,8,25,8,9,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,9,25,8,8,9,25,8,25,8,25,9,8,8,26,8,8,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,7
296,66,34,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,9,7
297,67,33,9,8,8,25,9,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,9,25,8,8,9,25,8,8,9,8,8,25,9,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,9,25,8,25,8,9,8,25,8,9,8,8,9,8,8,9,8,9,8,8,8,26,8,8,8,26,8,7
298,66,34,8,8,9,25,8,8,9,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,9,25,8,25,8,25,9,8,8,25,9,8,8,9,8,8,9,8,8,9,8,9,8,25,8,9,8,25,8,7
299,66,34,8,25,9,8,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,26,8,8,9,25,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,7
300,66,33,9,25,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,9,25,8,8,9,8,8,25,9,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,9,25,8,25,8,9,8,25,8,9,8,8,9,8,8,9,8,8,9,8,8,26,8,8,8,26,8,7
301,67,34,8,8,8,26,8,8,8,9,8,25,8,26,8,25,8,25,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,9,25,8,8,9,25,8,26,7,9,8,25,8,26,8,8,8,26,8,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,9,25,8,8,9,25,8,7
302,66,34,8,9,8,25,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,9,25,8,8,9,25,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,7
303,66,34,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,9,8,8,25,9,7
304,66,34,8,25,8,9,8,8,9,8,8,25,9,25,8,25,8,25,9,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,25,9,8,8,25,9,8,8,9,8,8,9,8,8,9,8,8,9,25,8,9,8,25,8,7
305,66,34,8,8,9,25,8,8,9,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,9,25,8,8,9,25,8,25,8,25,9,8,8,26,8,8,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,7
306,67,33,8,9,8,25,8,9,8,9,8,25,8,25,8,26,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,9,24,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,25,8,9,8,25,8,9,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,7
307,67,34,8,25,8,9,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,8,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,25,8,8
308,66,34,8,25,8,9,8,8,8,9,8,25,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,9,8,8,25,9,8,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,8,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,25,8,8
309,66,34,8,9,8,25,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,26,8,8
310,66,34,8,9,8,25,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,26,8,8
311,67,33,9,25,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,9,24,9,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,9,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,25,8,8
312,66,33,9,25,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,9,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,25,8,8
313,66,34,8,9,8,25,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,24,9,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,8,9,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,25,9,8
314,66,34,8,8,8,26,8,8,9,8,8,25,9,25,8,25,8,25,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,9,8,8,25,9,8,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,26,8,8,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,25,8,8
315,67,33,9,25,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,9,25,8,25,8,8
316,66,33,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,9,8,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,9,24,9,25,9,7,9,25,9,24,8,9,9,24,8,9,8,9,8,8,8,9,8,9,8,8,8,25,9,8,8,26,8,25,8,8
317,67,33,9,8,8,25,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,25,8,8
318,66,33,9,8,8,25,9,8,8,9,8,25,8,25,9,25,8,25,9,24,9,8,8,25,9,25,8,8,9,8,9,8,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,26,8,8,9,24,9,25,8,9,8,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,25,8,8
319,66,34,8,26,8,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,9,25,8,25,8,9,8,25,8,9,8,9,7,9,8,9,8,9,8,8,8,26,8,8,8,26,8,25,8,8
320,66,34,8,25,9,8,8,9,8,9,8,25,7,26,8,26,7,26,8,25,8,9,8,25,8,26,8,8,8,9,7,10,7,9,8,9,7,26,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,7,26,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,7,26,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,9,25,8,8
321,65,35,7,10,7,26,8,9,7,10,7,27,6,27,7,26,7,26,7,26,8,9,7,26,8,26,7,9,7,10,7,10,7,10,7,9,7,26,7,10,7,26,7,10,7,10,7,26,7,10,7,9,7,27,7,26,7,10,7,26,8,25,7,10,7,26,8,26,8,8,8,26,7,26,7,10,7,26,7,10,7,9,7,10,8,9,7,9,7,10,8,25,7,10,7,26,7,27,7,8
322,65,35,7,10,7,26,8,9,7,9,8,26,7,27,6,26,7,27,7,26,8,9,7,26,7,26,7,10,7,10,7,9,7,10,8,9,7,26,7,10,7,26,7,10,7,10,6,27,8,9,6,10,8,26,6,27,7,10,7,26,7,26,8,9,7,26,7,27,7,9,8,26,8,25,7,10,7,26,7,10,7,10,7,9,7,10,7,9,8,9,7,26,7,10,7,26,8,26,7,8
323,67,33,9,25,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,25,8,8
324,66,34,8,25,9,8,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,9,8,8,25,9,8,8,25,9,25,8,8
325,66,34,8,9,8,25,8,9,8,8,9,25,8,25,9,24,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,9,24,8,26,8,8,8,26,8,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,9,24,8,26,8,8
326,66,34,8,8,9,25,8,8,9,8,8,25,9,25,8,25,8,25,9,25,8,8,9,25,8,25,8,9,8,8,9,8,8,9,8,8,9,25,8,8,9,25,8,8,9,8,8,25,9,8,8,9,8,25,9,24,9,8,9,24,9,25,8,9,8,25,8,25,8,9,8,25,8,25,9,8,8,26,8,8,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,25,8,8
327,66,34,8,25,8,9,8,9,8,8,8,26,8,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,9,8,8,9,8,25,8,9,8,25,9,8,8,8,9,25,8,8,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,9,24,9,8
328,66,34,8,25,9,8,8,8,8,9,9,24,8,26,8,25,8,25,8,26,8,8,8,26,8,25,8,9,8,8,8,9,8,9,8,8,8,26,8,8,9,25,8,8,9,8,8,25,9,8,9,8,8,25,8,25,9,8,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,25,9,8,9,24,9,8,8,9,8,8,9,8,9,8,8,8,9,25,8,8,9,25,8,25,9,8
329,66,34,8,9,8,25,8,9,8,8,9,25,8,25,8,25,9,25,8,25,8,9,8,25,8,25,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,9,8,8,9,25,8,8,9,8,8,25,9,25,8,9,8,25,8,25,8,9,8,25,8,25,9,8,8,25,9,25,8,9,8,25,8,9,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,26,8,8
330,66,34,8,8,9,25,8,8,9,8,8,25,9,25,8,25,8,26,8,25,8,9,8,25,8,25,8,9,8,9,8,8,8,9,8,9,8,25,8,9,8,25,8,9,8,8,8,26,8,8,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,9,25,8,8,9,25,8,8,9,8,8,9,8,8,9,8,8,9,8,25,8,9,8,25,8,25,9,8
331,67,33,9,25,8,8,9,8,8,9,8,25,8,25,9,25,8,25,8,25,9,8,8,25,9,25,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,8,8,9,8,25,8,9,8,8,9,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,8,8,8,26,8,25,8,8
332,66,34,8,25,9,8,8,9,8,9,8,25,8,25,8,26,8,25,8,25,8,9,8,25,8,26,8,8,8,9,8,9,8,8,8,9,8,25,8,9,8,25,8,9,8,9,8,25,8,9,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,9,25,8,8,9,25,8,25,8,9,8,25,8,9,8,8,9,8,8,9,8,8,9,8,8,25,9,8,8,25,9,25,8,8
333,65,35,7,9,8,26,7,9,7,10,7,26,7,27,7,26,7,26,7,26,8,9,8,26,7,26,7,10,7,9,8,9,8,9,8,8,8,26,7,10,7,26,7,9,7,10,7,26,7,10,8,9,7,26,8,26,6,10,7,27,7,26,7,10,6,27,7,26,7,10,8,25,7,27,7,9,7,27,7,9,7,10,7,10,7,9,7,10,7,10,7,26,7,10,7,26,7,26,8,8
334,65,35,7,9,8,26,7,9,7,10,7,26,7,27,7,26,7,26,7,27,7,9,8,26,7,26,7,10,7,9,8,9,7,10,7,9,8,26,7,9,8,26,7,9,7,10,7,26,8,9,7,10,7,26,7,26,7,10,8,25,8,26,7,9,7,27,7,26,7,10,7,26,8,26,6,10,7,26,8,9,8,9,7,10,7,9,8,9,7,10,7,26,7,10,6,27,7,26,7,8
335,65,35,7,26,7,10,7,9,8,9,8,26,7,26,7,26,7,26,8,26,7,10,7,26,7,26,7,10,7,10,7,9,7,10,7,10,7,26,7,10,7,26,7,10,7,9,8,26,7,9,8,9,8,25,8,26,7,9,7,27,7,26,7,10,7,26,7,26,7,10,8,25,7,27,7,9,8,26,7,9,7,10,8,9,7,10,7,9,7,10,7,26,7,10,7,26,7,26,7,8
336,65,35,7,26,8,9,7,10,7,9,7,27,6,27,7,26,7,27,7,26,7,10,7,26,7,26,7,10,7,10,7,9,7,10,7,10,7,26,7,10,7,26,7,10,7,9,7,27,7,9,7,10,7,26,7,27,7,9,7,27,7,26,7,10,7,26,7,26,7,10,7,27,6,27,7,9,7,26,8,9,7,10,7,10,7,10,7,9,8,9,7,26,8,9,7,26,8,26,7,8
337,66,34,8,10,7,26,7,10,7,9,7,27,7,25,8,26,7,26,8,25,8,9,8,25,8,26,8,9,7,9,8,9,7,10,7,10,7,26,7,10,7,26,7,10,7,9,7,27,7,9,7,10,7,26,8,26,7,9,8,26,7,26,7,9,8,26,8,25,7,10,7,26,7,26,8,9,7,26,8,9,8,9,7,9,8,9,8,9,7,10,7,26,7,10,7,26,8,26,7,8
338,66,33,9,8,8,25,9,8,9,8,8,25,9,24,9,25,9,24,8,25,9,8,9,24,9,25,8,9,8,8,8,9,8,9,8,8,9,24,9,8,8,26,8,8,8,9,8,25,8,9,8,9,8,25,8,25,8,9,8,25,8,26,8,8,8,26,8,25,8,9,8,25,8,25,8,9,8,25,8,9,8,9,8,8,8,9,8,9,8,8,8,26,7,9,8,26,8,25,8,8
339,67,34,7,26,7,10,7,10,7,9,7,26,8,26,7,26,7,26,8,26,7,10,7,26,7,26,8,9,7,10,7,9,8,9,7,10,7,26,7,10,7,26,7,10,7,10,6,27,7,10,7,9,7,27,7,26,7,10,7,26,7,26,8,9,7,26,7,27,7,9,7,27,7,26,7,9,8,26,7,10,7,9,8,9,7,10,7,9,8,9,8,25,7,10,7,26,7,27,7,8
